ImageId,EncodedPixels
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,54621 1 54872 8 55126 13 55381 16 55635 19 55890 20 56146 21 56401 22 56657 23 56912 24 57168 24 57424 24 57680 24 57936 25 58192 24 58448 24 58704 24 58960 24 59216 23 59473 21 59729 21 59985 20 60241 19 60498 17 60754 16 61012 12 61272 3
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,40028 7 40281 13 40536 16 40791 19 41046 20 41302 20 41557 21 41813 21 42069 22 42324 23 42580 23 42836 23 43092 23 43348 23 43604 23 43860 23 44117 22 44373 21 44630 19 44887 17 45144 16 45400 15 45656 15 45914 4 45923 2
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,12411 8 12665 13 12919 17 13175 18 13429 21 13685 21 13940 23 14195 25 14451 25 14707 25 14962 26 15218 26 15473 27 15728 28 15983 30 16238 31 16493 31 16748 32 17003 33 17259 32 17514 33 17770 32 18026 32 18282 32 18537 33 18793 33 19048 33 19303 34 19558 35 19812 37 20066 39 20320 40 20575 40 20831 40 21087 39 21342 40 21597 39 21853 38 22109 37 22364 37 22620 35 22875 34 23131 26 23159 3 23387 26 23643 25 23900 24 24156 24 24412 23 24669 22 24926 20 25182 19 25439 17 25696 15 25953 13 26210 10
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,31332 5 31584 12 31839 15 32094 17 32349 19 32605 20 32860 21 33116 22 33372 23 33628 23 33884 24 34140 24 34396 27 34652 29 34908 32 35164 38 35420 39 35677 39 35933 41 36190 40 36446 41 36703 40 36960 40 37217 39 37474 38 37733 35 37994 30 38252 28 38509 28 38765 27 39022 26 39278 26 39534 26 39790 26 40046 25 40302 25 40558 24 40814 24 41071 22 41327 21 41584 20 41841 18 42099 11 42358 2
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,42624 3 42878 8 43133 11 43388 14 43642 18 43898 19 44153 21 44408 23 44664 24 44919 25 45175 25 45431 25 45687 25 45943 26 46199 26 46455 26 46711 26 46967 25 47224 24 47480 24 47736 24 47993 22 48250 21 48507 19 48764 17 49022 5 49029 7
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,2431 9 2687 14 2941 17 3197 18 3452 19 3707 20 3963 21 4219 21 4475 22 4731 22 4987 22 5243 23 5499 26 5756 25 6012 25 6268 25 6525 23 6782 18 7039 16 7297 13 7557 7
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,22154 11 22407 17 22661 20 22916 22 23171 24 23427 25 23682 27 23938 27 24194 28 24449 29 24705 29 24961 29 25218 28 25474 28 25730 27 25986 27 26242 27 26499 26 26755 25 27012 24 27268 25 27525 23 27782 22 28039 20 28296 18 28559 4 28565 4 28817 2
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,12704 3 12956 10 13210 14 13465 17 13720 18 13975 20 14231 21 14487 21 14742 23 14998 23 15253 24 15509 24 15765 25 16021 25 16277 25 16533 25 16789 25 17045 25 17301 24 17558 23 17815 21 18071 21 18328 18 18585 16 18841 14 19098 11 19355 8 19612 5
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,33443 10 33697 14 33952 16 34207 18 34462 20 34718 21 34973 23 35228 25 35483 26 35739 27 35995 27 36251 28 36507 28 36763 28 37019 28 37276 27 37532 27 37788 26 38045 24 38301 24 38557 23 38813 23 39070 21 39327 19 39583 18 39840 16 40097 14 40354 9 40612 2
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,49822 7 50077 9 50332 11 50587 12 50843 13 51099 13 51355 14 51611 14 51867 14 52123 14 52380 12 52636 11 52893 10 53151 7 53409 4
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,42917 8 43171 13 43426 15 43680 19 43936 20 44191 21 44447 21 44702 22 44958 21 45214 21 45469 22 45725 24 45981 24 46237 24 46493 24 46749 24 47005 24 47261 24 47518 22 47774 22 48031 21 48288 19 48544 18 48801 15 49058 11 49317 6
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,177 18 432 21 688 21 944 21 1200 21 1456 21 1712 21 1968 20 2224 20 2480 19 2737 18 2994 16 3251 13 3508 11
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,35774 3 36028 8 36283 10 36538 11 36793 13 37049 14 37305 15 37561 15 37817 16 38073 16 38329 16 38584 17 38840 17 39096 17 39352 17 39608 17 39864 17 40120 17 40377 15 40633 14 40890 12 41147 10 41404 8
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,43973 3 44224 12 44478 15 44733 17 44988 19 45242 21 45497 23 45753 23 46009 23 46265 24 46522 23 46778 23 47034 23 47290 23 47546 23 47801 24 48057 24 48314 23 48570 23 48826 23 49082 23 49339 22 49595 22 49852 21 50109 20 50366 18 50622 18 50879 16 51136 14 51393 12 51651 8
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,16342 7 16596 11 16851 13 17105 16 17361 17 17616 19 17872 19 18127 21 18382 23 18638 23 18894 23 19149 24 19405 24 19661 24 19917 24 20173 24 20429 23 20685 22 20942 20 21199 18 21455 17 21713 14 21970 11 22229 5
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,38870 7 39123 11 39377 14 39632 16 39887 17 40143 18 40399 18 40654 19 40910 20 41166 20 41422 20 41678 19 41934 19 42190 19 42447 18 42703 17 42960 16 43217 14 43473 13 43729 11 43987 2
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,26839 5 27093 9 27347 15 27602 18 27857 20 28113 21 28369 22 28624 23 28880 23 29135 24 29391 24 29647 24 29903 24 30159 23 30415 23 30672 21 30928 20 31184 20 31441 18 31697 17 31954 17 32211 15 32468 12 32726 7 32985 2
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,45032 4 45285 11 45538 15 45793 18 46048 19 46303 21 46558 22 46814 23 47069 24 47325 25 47581 25 47837 26 48093 26 48349 26 48605 26 48861 26 49117 26 49374 25 49630 24 49886 24 50143 23 50400 21 50657 20 50913 19 51170 17 51428 12 51686 8
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,15605 2 15859 8 16113 14 16368 16 16623 18 16878 19 17134 19 17389 20 17645 20 17901 20 18157 20 18413 20 18669 20 18925 20 19182 19 19439 18 19695 18 19952 17 20209 16 20465 16 20712 7 20721 14 20966 12 20986 2 21221 14 21476 16 21731 17 21987 18 22242 19 22498 19 22753 20 23009 20 23265 20 23521 20 23777 20 24033 20 24289 19 24545 18 24802 17 25059 15 25316 13 25573 11 25831 7
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,35056 1 35061 1 35310 11 35565 14 35820 16 36075 18 36330 20 36586 21 36842 22 37097 23 37353 23 37609 24 37865 24 38121 24 38377 24 38632 25 38888 25 39144 25 39400 25 39656 25 39912 25 40168 25 40425 23 40681 22 40938 20 41195 18 41451 17 41708 15 41966 13 42224 10 42482 7
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,57342 2 57593 7 57847 9 58102 11 58356 13 58612 13 58867 14 59122 15 59378 15 59633 16 59889 16 60144 17 60400 17 60656 17 60912 17 61168 17 61424 17 61681 16 61937 16 62193 16 62449 16 62706 15 62962 15 63218 15 63474 15 63731 14 63987 14 64244 13 64501 12 64758 10 65015 9
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,6143 1 6398 3 6653 4 6909 4 7165 4 7420 5 7676 5 7932 5 8189 4 8445 4 8701 4 8958 3 9215 1
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,27431 2 27686 4 27941 6 28196 7 28452 8 28708 8 28964 8 29220 7 29477 5
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,24623 2 24878 4 25133 8 25389 8 25644 11 25900 12 26156 13 26412 13 26668 13 26925 12 27181 12 27437 12 27693 12 27949 11 28206 8 28463 5
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,16452 4 16707 6 16957 14 17211 17 17460 25 17715 27 17970 29 18226 30 18483 29 18740 28 18997 27 19253 26 19513 21 19770 19 20027 15 20284 13 20544 6 20802 2
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,37459 3 37713 6 37967 9 38222 11 38477 13 38733 14 38988 15 39243 17 39499 18 39754 19 40009 20 40265 19 40522 17 40779 16 41038 9 41297 4
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,14201 3 14450 13 14705 16 14960 17 15215 18 15471 18 15727 18 15983 18 16239 18 16497 15 16753 14
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,37263 5 37516 11 37771 12 38025 14 38281 15 38537 15 38793 14 39049 14 39305 14 39561 14 39817 13 40073 13 40330 12 40591 6
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,12030 2 12285 3 12540 5 12795 6 13051 6 13307 6 13563 6 13819 6 14075 6 14331 6 14588 5 14845 4
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,76446 2 76963 7 77482 10 78002 11 78522 13 79042 18 79561 20 80081 21 80601 22 81121 23 81641 24 82162 25 82682 26 83202 27 83722 28 84242 29 84762 32 85281 35 85801 36 86321 36 86841 37 87361 37 87881 38 88401 38 88921 39 89441 39 89962 39 90482 39 91002 40 91060 8 91522 41 91579 10 92042 41 92098 12 92562 42 92616 15 93082 45 93131 23 93602 74 94122 75 94220 4 94642 76 94738 7 95162 77 95256 11 95682 78 95773 16 96202 110 96722 112 97242 112 97762 113 98282 113 98802 29 98836 81 99323 23 99358 80 99843 21 99879 79 100364 19 100400 79 100885 16 100921 78 101407 10 101441 78 101962 78 102482 78 103002 79 103523 78 104045 76 104567 74 105089 73 105609 73 106130 72 106651 71 107174 67 107697 64 108218 63 108739 61 109261 59 109783 56 110306 52 110828 50 111349 48 111870 46 112392 43 112917 35 113446 19 113971 11 114495 3
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,114923 1 115442 6 115962 8 116481 10 117001 11 117521 12 118041 13 118561 17 119081 19 119601 20 120121 21 120641 22 121161 23 121681 24 122201 25 122721 26 123241 27 123761 27 124281 28 124801 28 125321 28 125841 28 126361 28 126881 28 127401 28 127921 28 128441 28 128961 28 129482 27 130002 27 130522 27 131042 27 131563 25 132084 23 132607 17
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,288086 4 288604 11 289123 13 289642 15 290162 16 290682 17 291201 19 291721 20 292241 20 292761 21 293281 21 293801 21 294321 21 294841 21 295361 21 295881 21 296401 21 296921 20 297441 20 297961 20 298481 20 299001 19 299521 19 300041 18 300561 17 301081 17 301601 17 302121 17 302641 17 303161 17 303681 16 304201 16 304721 16 305241 17 305761 17 306281 17 306801 17 307321 17 307841 16 308361 16 308881 16 309401 16 309921 16 310441 16 310961 16 311481 16 312001 16 312521 15 313041 15 313561 14 314081 14 314601 13 315121 13 315641 12 316161 11 316681 10 317201 9 317721 9 318242 7 318762 6 319282 5
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,180984 19 181503 22 182022 24 182541 26 183061 27 183579 33 184098 35 184617 37 185137 38 185657 39 186176 41 186695 42 187214 44 187734 44 188254 44 188773 46 189293 46 189813 47 190333 47 190853 48 191372 49 191892 49 192412 50 192932 50 193451 51 193971 51 194492 50 195012 50 195532 50 196052 50 196572 50 197092 50 197613 49 198133 49 198653 50 199173 50 199693 49 200213 49 200733 49 201253 49 201773 49 202293 49 202813 48 203333 48 203853 48 204373 47 204893 46 205413 46 205933 45 206454 44 206974 43 207494 42 208014 41 208535 39 209056 37 209577 35 210097 34 210618 32 211138 31 211661 27 212185 20 212708 15 213228 14 213749 13 214270 10
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,133772 4 134288 11 134798 23 135310 34 135824 44 136344 46 136863 48 137383 49 137902 51 138422 55 138941 58 139460 60 139980 61 140500 62 141021 62 141541 63 142061 64 142582 64 143102 64 143623 64 144145 62 144666 61 145187 60 145708 59 146230 57 146755 52 147278 49 147799 48 148320 47 148841 45 149362 43 149885 39 150407 36 150928 35 151449 33 151971 30 152493 25
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,253872 6 254390 12 254909 14 255428 17 255948 18 256467 19 256987 19 257507 20 258027 20 258546 22 259066 22 259587 22 260107 24 260627 24 261147 25 261667 26 262187 26 262707 27 263227 28 263747 29 264267 30 264787 31 265307 33 265827 41 266347 43 266867 44 267387 45 267907 46 268427 50 268947 52 269467 52 269987 53 270507 54 271027 55 271547 56 272067 56 272588 56 273108 56 273628 57 274148 58 274668 59 275188 59 275709 58 276229 59 276750 58 277270 58 277790 58 278310 58 278831 57 279351 57 279871 57 280392 56 280912 56 281433 55 281953 55 282474 54 282995 53 283515 53 284036 51 284557 50 285078 49 285601 45 286122 43 286643 41 287163 41 287684 39 288206 36 288730 30 289251 28 289772 26 290293 24 290816 19
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,333456 7 333972 14 334491 16 335010 18 335529 20 336047 23 336564 27 337083 29 337602 30 338121 32 338640 33 339158 36 339677 37 340196 39 340715 40 341234 41 341753 42 342272 43 342791 44 343311 44 343831 44 344351 44 344870 45 345390 45 345910 45 346430 44 346949 45 347468 46 347988 45 348507 46 349027 46 349547 45 350067 45 350587 44 351107 44 351627 44 352147 43 352667 43 353187 43 353708 42 354228 41 354749 40 355269 41 355790 41 356310 42 356831 43 357351 44 357871 44 358391 44 358912 43 359432 43 359953 42 360474 40 360995 38 361516 32
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,204017 3 204535 8 205053 11 205572 14 206090 20 206608 27 207127 29 207646 31 208165 34 208685 36 209204 44 209724 48 210244 49 210763 51 211283 52 211803 54 212323 56 212843 57 213363 58 213884 57 214404 58 214924 58 215444 59 215964 60 216485 59 217006 58 217526 58 218047 57 218567 57 219088 57 219608 57 220129 56 220650 55 221171 54 221691 54 222212 53 222733 51 223255 49 223779 45 224301 43 224822 42 225343 40 225865 36 226388 31 226911 26 227432 24 227953 22 228477 17
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,68322 8 68841 11 69360 13 69879 15 70398 19 70917 22 71436 24 71956 25 72475 27 72994 29 73512 32 74029 35 74549 36 75068 38 75587 39 76106 41 76621 47 77140 48 77660 49 78180 49 78700 49 79220 50 79740 51 80260 52 80780 52 81300 52 81820 52 82340 52 82860 53 83381 52 83901 52 84422 51 84943 50 85463 50 85983 50 86504 49 87024 49 87544 49 88065 48 88585 47 89105 47 89626 46 90147 45 90668 43 91188 42 91709 41 92230 39 92751 38 93273 36 93794 35 94315 33 94836 32 95356 32 95877 30 96398 29 96919 27 97440 25 97960 25 98481 23 99007 14
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,327816 17 328332 27 328851 29 329370 31 329889 33 330408 35 330928 39 331447 43 331966 45 332485 47 333005 48 333525 49 334044 51 334564 52 335084 53 335604 53 336124 54 336644 55 337164 56 337684 56 338205 56 338725 56 339245 57 339766 56 340287 56 340807 57 341328 56 341849 55 342370 55 342892 53 343412 53 343933 52 344455 50 344978 47 345500 46 346021 45 346541 45 347062 44 347586 39 348111 34 348633 32 349154 31 349675 29 350197 26 350721 19
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,283113 10 283631 13 284150 15 284669 16 285188 19 285706 24 286225 27 286744 28 287263 30 287782 31 288301 33 288821 33 289340 35 289860 36 290380 36 290900 36 291420 36 291940 37 292460 37 292981 36 293501 36 294022 35 294544 33 295065 32 295586 31 296107 30 296628 29 297149 28 297669 28 298190 27 298711 25 299231 25 299752 22 300272 21 300792 19 301313 17 301833 16 302355 12
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,192658 13 193176 17 193695 19 194214 20 194733 23 195250 29 195769 31 196288 33 196807 34 197326 36 197846 36 198365 38 198885 38 199404 40 199924 40 200444 41 200963 42 201483 42 202002 43 202522 43 203042 43 203562 43 204083 42 204603 42 205123 42 205643 42 206164 40 206684 39 207204 38 207724 38 208245 36 208765 35 209285 31 209805 28 210325 26 210845 25 211365 25 211885 24 212405 23 212925 22 213445 22 213965 23 214485 25 215005 29 215525 31 216045 32 216565 33 217085 33 217605 35 218126 35 218646 36 219166 36 219687 36 220208 35 220728 36 221249 36 221769 36 222290 35 222811 34 223332 33 223853 32 224374 31 224895 30 225416 29 225938 27 226459 25 226980 23 227501 21 228022 20 228543 18 229068 9
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,302918 14 303436 17 303941 3 303955 18 304459 7 304474 20 304977 12 304992 22 305495 40 306014 42 306533 44 307053 44 307573 44 308093 44 308613 45 309133 45 309653 45 310173 45 310693 45 311214 43 311734 43 312255 42 312775 42 313296 40 313816 38 314337 35 314857 34 315377 33 315897 32 316418 29 316938 25 317458 24 317978 23 318499 21 319020 19 319542 15 320063 13 320584 10 321105 9 321626 7
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,316984 1 317501 9 318020 12 318539 15 319058 18 319575 26 320091 33 320610 35 321130 36 321649 37 322168 38 322687 40 323206 41 323725 43 324245 43 324764 44 325284 44 325803 44 326322 45 326842 45 327362 45 327882 45 328402 44 328923 43 329443 43 329964 42 330484 42 331005 41 331525 41 332046 40 332567 39 333088 38 333609 37 334129 37 334650 36 335170 36 335691 34 336212 33 336733 31 337255 28 337776 26 338297 25 338819 21 339345 11
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,79887 1 80403 7 80923 8 81442 10 81960 14 82479 16 82999 17 83518 19 84038 19 84558 19 85078 20 85598 20 86117 21 86638 20 87158 20 87678 20 88199 19 88719 19 89240 18 89760 19 90281 19 90801 20 91322 20 91842 21 92362 22 92882 26 93402 36 93921 40 94441 41 94961 41 95481 41 96001 41 96521 41 97041 42 97561 42 98082 41 98602 41 99122 41 99642 41 100162 41 100682 41 101202 41 101722 41 102242 41 102762 40 103283 39 103803 39 104323 39 104843 39 105363 39 105883 39 106403 39 106923 38 107443 38 107963 37 108483 36 109004 35 109524 35 110045 33 110565 33 111086 31 111606 30 112126 29 112647 28 113167 26 113689 23 114209 22 114730 20 115251 18 115772 15
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,39868 12 40386 16 40904 19 41423 21 41943 21 42461 24 42980 26 43499 28 44018 29 44538 29 45058 29 45578 29 46098 30 46618 30 47136 32 47656 32 48175 33 48694 34 49212 36 49732 36 50251 38 50770 40 51290 40 51809 41 52329 42 52848 43 53368 44 53888 45 54407 47 54927 47 55447 48 55967 49 56487 50 57007 51 57526 53 58046 54 58566 55 59086 56 59606 58 60126 59 60646 60 61166 60 61687 59 62207 60 62727 60 63248 59 63768 59 64289 58 64810 57 65332 18 65361 26 65854 12 65882 25 66375 9 66402 25 66896 6 66922 25 67442 25 67962 25 68482 25 69002 25 69522 25 70041 26 70561 26 71080 27 71600 27 72119 28 72639 27 73159 27 73679 27 74199 26 74719 25 75239 25 75759 25 76279 24 76799 24 77319 24 77839 24 78359 24 78879 23 79399 23 79919 22 80440 20 80960 20 81481 18 82002 16 82523 13 83044 11 83565 9 84086 7 84608 2
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,290531 3 291049 7 291567 10 292085 13 292604 15 293123 16 293624 1 293642 17 294141 11 294161 18 294659 16 294679 20 295179 40 295698 41 296218 41 296738 41 297258 41 297778 41 298298 41 298818 41 299339 41 299859 42 300379 43 300899 43 301420 43 301940 43 302461 42 302981 42 303502 41 304022 41 304542 41 305062 41 305582 42 306102 42 306622 42 307143 41 307663 41 308184 40 308705 39 309226 37 309746 37 310267 36 310788 35 311309 34 311831 32 312352 30 312872 30 313394 28 313915 26 314436 24 314957 23 315478 21 315998 21 316518 21 317038 21 317558 21 318079 20 318599 20 319120 18 319641 16 320163 12 320685 9 321207 6 321728 1
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,235929 5 236448 8 236967 11 237485 15 238004 18 238523 20 239043 21 239562 23 240082 24 240602 25 241122 25 241642 26 242162 26 242682 28 243202 31 243722 36 244242 36 244762 37 245282 37 245802 37 246322 37 246842 38 247362 38 247882 38 248402 38 248922 38 249442 38 249962 38 250482 38 251002 38 251522 37 252042 37 252562 37 253082 37 253602 37 254122 36 254642 36 255162 35 255683 34 256203 33 256723 32 257243 32 257763 31 258284 29 258804 28 259325 27 259845 27 260366 25 260886 25 261406 24 261926 24 262447 22 262967 22 263487 21 264008 20 264528 19 265049 18 265569 18 266090 16 266610 16 267131 15 267651 14 268171 13 268691 13 269211 12 269731 12 270251 12 270772 10 271293 9 271815 6 272336 2
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,282285 5 282802 12 283320 16 283838 18 284357 20 284876 22 285395 23 285912 27 286429 30 286949 31 287468 32 287988 32 288508 32 289028 32 289548 32 290067 33 290587 33 291106 34 291625 35 292144 36 292664 36 293183 37 293703 37 294223 37 294743 37 295263 37 295783 37 296302 38 296822 38 297342 38 297861 38 298381 38 298901 38 299420 39 299940 39 300460 39 300980 39 301500 39 302020 39 302540 39 303060 39 303580 38 304100 38 304620 38 305140 38 305660 38 306180 37 306700 37 307220 37 307740 37 308260 37 308781 35 309301 35 309821 35 310342 34 310862 33 311382 33 311903 31 312423 30 312944 28 313464 28 313985 26 314508 21 315030 18 315550 17 316071 15 316593 10
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,243297 4 243805 22 244324 25 244844 25 245363 28 245882 31 246401 36 246920 39 247440 40 247959 41 248479 41 248998 42 249517 44 250037 44 250556 45 251076 45 251596 46 252116 46 252636 46 253156 47 253676 47 254196 47 254716 47 255236 47 255756 47 256276 47 256796 47 257316 47 257836 47 258356 47 258876 47 259396 46 259916 46 260437 44 260958 43 261479 42 261999 41 262521 39 263045 35 263571 28 264092 27 264612 26 265133 24 265654 23 266175 21 266696 20 267216 20 267737 18 268257 17 268780 11
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,222026 6 222544 9 223062 13 223579 19 224097 22 224616 24 225136 24 225655 25 226174 27 226694 27 227213 28 227733 28 228252 29 228772 29 229291 30 229810 31 230330 31 230849 32 231369 32 231889 32 232409 32 232929 32 233449 32 233969 32 234488 33 235008 33 235528 33 236048 33 236568 33 237088 33 237608 33 238128 33 238648 33 239168 33 239688 33 240208 33 240728 33 241248 33 241768 33 242288 33 242808 33 243328 33 243848 33 244368 33 244888 33 245408 33 245928 33 246448 33 246968 33 247488 33 248008 33 248529 32 249049 32 249569 32 250090 31 250610 31 251131 30 251651 30 252172 29 252692 29 253212 29 253733 28 254253 28 254774 27 255295 26 255816 24 256336 24 256857 23 257378 20 257901 13 258423 8 258944 6 259466 2
d8d4bf68a76e4e4c5f21de7ac613451f7115a04db686151e78b8ec0b6a22022b,32269 5 32524 7 32779 8 33034 9 33289 10 33545 10 33801 9 34058 8 34316 5 34574 3 34831 6 35086 8 35341 10 35596 11 35851 13 36107 13 36363 13 36619 13 36875 12 37131 12 37387 12 37644 10 37902 7 38160 3
d8d4bf68a76e4e4c5f21de7ac613451f7115a04db686151e78b8ec0b6a22022b,576 6 831 8 1087 8 1343 8 1599 8 1855 9 2111 9 2367 8 2625 6 2882 4
d8d4bf68a76e4e4c5f21de7ac613451f7115a04db686151e78b8ec0b6a22022b,3399 1 3651 8 3906 10 4161 12 4417 12 4673 12 4929 12 5185 12 5441 12 5697 11 5954 9 6211 6
d8d4bf68a76e4e4c5f21de7ac613451f7115a04db686151e78b8ec0b6a22022b,14915 6 15170 7 15425 9 15681 10 15937 10 16193 10 16449 10 16705 9 16961 8 17218 7
d8d4bf68a76e4e4c5f21de7ac613451f7115a04db686151e78b8ec0b6a22022b,64670 7 64925 9 65181 10 65437 10
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,124191 5 124714 7 125238 7 125761 8 126285 8 126303 1 126809 8 126826 2 127333 8 127349 4 127858 8 127873 4 128382 8 128397 4 128908 8 128921 4 129433 15 129958 14 130485 8
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,95371 2 95894 9 96418 10 96942 10 97466 10 97990 10 98514 10 99038 10 99562 9 100086 9 100610 8 101134 7 101658 6 102182 6 102706 6 103230 5 103754 3
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,179213 3 179735 6 180258 7 180782 7 181306 7
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,25683 1 26206 2 26730 2 27252 4 27775 5 28299 1
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,177123 1
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,81763 7 82288 8 82807 2 82814 7 83330 3 83339 6 83854 3 83863 7 84378 3 84388 6 84902 3 84912 6 85425 4 85436 6 85949 4 85960 6 86473 4 86484 6 86997 4 87008 6 87522 3 87531 7 88046 4 88054 8 88570 5 88576 10 89094 15 89620 11 90145 8 90671 3
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,71813 4 72338 3 72851 2 72863 5 73374 3 73387 6 73898 4 73913 4 74422 5 74438 3 74946 7 74961 4 75470 19 75994 19 76519 17 77045 14 77570 12 78098 4
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,178178 2 178702 3 179226 3 179750 3 180273 5 180797 5 181320 7 181846 3
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,24663 3 25186 6 25708 9 26229 12 26749 16 27267 22 27790 23 28314 5 28320 17 28838 4 28844 17 29362 5 29368 16 29886 5 29892 14 30410 19 30934 13 31458 11 31982 10
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,71283 3 71806 5 72330 2
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,141503 9 142026 11 142549 12 143072 14 143595 15 144119 8 144128 6 144642 9 144653 5 145166 8 145177 5 145690 8 145702 3 146214 7 146226 3 146738 6 146750 3 147262 4 147274 3 147787 5 147798 3 148313 5 148322 2 148838 4 149362 4 149887 2
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,115303 3 115826 4 115834 3 116349 5 116359 3 116873 5 116883 6 117396 5 117407 6 117919 6 117931 6 118443 6 118455 6 118967 7 118978 8 119491 7 119502 7 120016 6 120026 7 120540 6 120549 8 121065 6 121073 6 121589 13 122113 12 122637 11 123161 10 123687 5
